ID,Min Level,Name,Slot,Weight,Combat Stats,Special Effects,Attributes,Magic Resistance,Health & Mana,Spells,Other Identifiers,Classes,Monster,Location
"01017","95","a suit of death","on body","Wg180","AC-55 HR-5","","","","Mn-300","","AG","011000110000010100","Hades","Hell"

"01018","95","an aura of light","as light","Wg5","","","","","","","Arm-25 (NoInf) AG","111111111111111111","Hades","Hell"

"01019","95","an emerald bracer","around wrist","Wg10","AC-5 HR+3 DR+3","","","","","","AG","111111111111111111","Hades","Hell"

"01020","95","an eye","as light","Wg1","","","","MR+5","","","(NoInf) AE","111111111111111111","the High Drake","Storm Dragons Fortress"

"01021","95","Gabriel's flaming sword","wielded","Wg16","DD5d10 HR+10 DR+7","","","","","","(bless) (flaming) AE","001000100001000100","Gabriel the arch angel","Heaven"

"01022","95","polished steel armplates","on arms","Wg80","AC-15 HR+1 DR+1","","","","","","","000000100000000000","Grimmfast the Warrior","Geldenrock"

"01023","95","some heavy iron chain","wielded","Wg20","DD7d10 HR+4 DR+2","","","MR+5","","","AE","111111111111111111","the High Drake","Storm Dragons Fortress"

"01024","95","the Bonker's massive forearms","wielded","Wg37","DD8d7 HR+23 DR+7","","","","Mv+80","","Str+2 +Infra (2Hand) OE","110000010000011100","the Bonker","Dwarf 'n' Glob Iron Mill"

"01025","97","a monsterous ball of flame","wielded","Wg20","DD10d5 HR+10 DR+30","","","","Hp-100","","(flaming) (2Hand)","010001000000100010","Dagga","Rage of the Gods"

"01026","97","War's apocalyptic axe of destruction","wielded","Wg24","DD7d10 DR+18","","","","Mn-200","","AG","001000100001010100","War","Heaven"

"01027","97","War's apocalyptic helmet","on head","Wg15","AC-30","","","MR+5","Hp+50 Mn-200","","AG","001000100001010100","War","Heaven"

"01028","97","War's resistant plate","on body","Wg140","AC-45","","","MR+10","Mn-200","","AG","001000100001010100","War","Heaven"

"01029","98","Pestilence's dagger of disease","wielded","Wg6","DD4d12 HR+12 DR+12","","","","","","+Poison (BStab) AG","110000000010001000","Pestilence","Heaven"

"01030","99","an apocalyptic scythe of Death","wielded","Wg14","DD6d9 HR+10 DR+13","","","","","","(evil) AG","110001010110111111","Death","Heaven"

"01031","99","the cape of Death","about body","Wg10","AC-20","","","MR+10","Mn+50","","Cha-2 AG","110001010110111111","Death","Heaven"

"01032","100","a belt of triskelion","about waist","Wg10","AC-18","","","MR+10","Mn+50","","","010000000000100010","Creston","Psionicist School"

"01033","100","a Burning Soul","wielded","Wg8","DD6d6 HR+15 DR+10","","","","","","(flaming) OE","000001000000100010","the guardian of pain","Demon Empire"

"01034","100","a Cape of Repulsion","about body","Wg24","AC-15","","","MR+10","","","SPh+10 SMa+10 Cha-2","000001000000100010","the Lord of disgust","Demon Empire"

"01035","100","a crude pike helm","on head","Wg12","AC-12 DR+2","","","","Mv-50","","Int-3 Dex-2","011110110001010101","Mill Stair Guard","Dwarf 'n' Glob Iron Mill"

"01036","100","a darkling dagger","wielded","Wg9","DD7d8 HR+12 DR+11","","","","","","(evil)","000001000100100010","Selvius, Grand Wizard of the blood watch","Small Temple"

"01037","100","a diffuse glow","as light","Wg1","","","","","Mn+75","","AE","111111111111111111","the Genial Avatar Dragonlord","Storm Dragons Fortress"

"01038","100","a girdle of warmth","about waist","Wg7","AC-15","","","","Mn+30","","SMe+10 SPo+10 Con+2","111111111111111111","?","?"

"01039","100","a golden staff","wielded","Wg12","DD6d10 HR+8 DR+8","","","","Mn+100","","AE","111111111111111111","the Genial Avatar Dragonlord","Storm Dragons Fortress"

"01040","100","a harness of a dwarven mill guard","on body","Wg60","AC-35","","","","Hp+40 Mv-50","","Age+10 Con+2","001100100001000100","?","?"

"01041","100","a huge anchor","wielded","Wg40","DD1d100 HR-15 DR+35","","","","","","(2Hand)","000000010000000100","Fritz (shop)","Dwarfen Undermountain Harbour"

"01042","100","a Mace of Slaughter","wielded","Wg32","DD9d9 HR+12 DR+10","","","","","","OE","001000100001000000","the crimson Lord","Demon Empire"

"01043","100","a magical ball of wildfire","as light","Wg14","HR+2","","","","Mn+80","","","111111111111111111","the Master Ranger","Tynstri"

"01044","100","a ninja priest robe","about body","Wg12","","","","","Mn+100","","Cap+48 Age+50 Arm-10 Dex+2 +Sneak","000100000010000000","the Red Eye Ninja Priest","Dwarfen Undermountain Harbour"

"01045","100","a pair of crude metal boots","on feet","Wg22","AC-12 HR-2 DR+2","","","","Mv-50","","Cha-4 OE","011000100001000100","Mill Stair Guard","Dwarf 'n' Glob Iron Mill"

"01046","100","a Pair of Fairy Wings","about body","Wg5","AC-5","","","MR+10","","","+Fly AE","000001000100100010","Mchoro Mchaeren","Demon Empire"

"01047","100","a pair of metallic armbands","on arms","Wg20","AC-10 DR+2","","","MR+5","","","AE","111111111111111111","the High Drake","Storm Dragons Fortress"

"01048","100","a pair of white gloves","on hands","Wg2","AC-10","","","","Mv+100","","Dex+2 AE","111111111111111111","the Genial Avatar Dragonlord","Storm Dragons Fortress"

"01049","100","a psionic whip","wielded","Wg15","DD6d12 HR+9 DR+6","","","","Mn+100","","","000000000000100000","Creston","Psionicist School"

"01050","100","a Shield of Fear","as shield","Wg6","AC-12 HR+1 DR+1","","","","","","AG","111111111111111111","the guardian of pain","Demon Empire"

"01051","100","a Skull Mace","wielded","Wg26","DD7d9 HR+8 DR+12","","","","","","OE","000111000100100010","the Lord of the dead","Demon Empire"

"01052","100","a soul gem","as light","Wg0","HR+2 DR+2","","","","","","AG","110111011110101011","the spirit of Prince Orcus","Small Temple"

"01053","100","a Staff of Screams","wielded","Wg16","DD4d20 HR+6","","","","Mn+80","","(evil) AG","000001000000100010","the Mistress of the dead","Demon Empire"

"01054","100","a Veil of Insanity","on head","Wg6","AC-15 HR+3 DR+2","","","","Mn-100","","","001000100000010100","the chaos Guardian","Demon Empire"

"01055","100","a Wand of Madness","held","Wg2","","","","","","","3xUnleash Mind","000001000100100010","the plaguebearer","Demon Empire"

"01056","100","a wand of sudden death","held","Wg10","","","","","","","2xTerrorweave AG","000001000100100010","the gentle dragon","Tynstri"

"01057","100","an ivory hilted dagger","wielded","Wg8","DD4d12 HR+5 DR+5","","","","","","(BStab) AE","111111111111111111","the master of goodness","High Tower of Sorcerery"

"01058","100","an oaken staff","held","Wg12","HR+7 DR+7","","","MR+5","","","7xDragon Breath AG","000001000100100010","the Vampire Dragonlord","Storm Dragons Fortress"

"01059","100","an onyx hilted dagger","wielded","Wg8","DD7d8 HR+7 DR+8","","","","","","(BStab) AG","111111111111111111","Tashken","Shaalziran'dar"

"01060","100","an onyx hilted longsword","wielded","Wg7","DD8d8 HR+7 DR+10","","","","","","(evil)","000000000000000100","Michael","Shaalziran'dar"

"01061","100","Bag of Souls","held","Wg20","","","","","","","Cap+130 AG","111111111111111111","the soulhunter","Demon Empire"

"01062","100","Battered Steel Chainmail","on body","Wg75","AC-45 HR+3 DR+3","","","MR+5","","","OE","001000100001000000","the crimson Lord","Demon Empire"

"01063","100","black velvet slippers with long pointy toes","on feet","Wg5","AC-10","","","","","","","010111001100100010","Henrietta Hennapy","Tynstri"

"01064","100","Blood Covered Chain Gauntlets","on hands","Wg20","AC-15 HR+4 DR+4","","","","","","OE","001000100001000000","the crimson Lord","Demon Empire"

"01065","100","Bloody Braids of a Red Haired Wench","about waist","Wg10","AC-12 HR+2 DR+2","","","","","","OE","001000100001000000","the crimson Lord","Demon Empire"

"01066","100","Crimson Red Metallic Greaves","on legs","Wg45","AC-15 HR+1 DR+1","","","","Mv-50","","OE","001000100001000000","the crimson Lord","Demon Empire"

"01067","100","Darkred Beast Skull","on head","Wg20","AC-25 HR+1 DR+1","","","","","","OE","001000100001000000","the crimson Lord","Demon Empire"

"01068","100","Dented and Bloodied Armplates","on arms","Wg25","AC-17 HR+1 DR+1","","","","","","OE","001000100001000000","the crimson Lord","Demon Empire"

"01069","100","finely made mithril chainmail","on body","Wg50","AC-50","","","","Hp+25 Mv+100","","AE","000010000000010000","the Master Ranger","Tynstri"

"01070","100","Josephine's protective banner","as shield","Wg12","AC-13 HR+2","","","","","","Str+2 Dex+2","011100110001010100","Josephine","Dwarfen Undermountain Harbour"

"01071","100","Kazlyn's Dark-Oak Staff","wielded","Wg9","DD6d9 HR+7 DR+9","","","","Mn+150","","AG","000001010001100010","Kazlyn","Shaalziran'dar"

"01072","100","Sharp Pointed Battle Boots","on feet","Wg16","AC-13 HR+1 DR+1","","","","Mv-50","","OE","001000100001000000","the crimson Lord","Demon Empire"

"01073","100","Soulsphere","as light","Wg4","","","","","","+Regeneration","","000110001001000000","the dying fairy","Demon Empire"

"01074","100","the Axe of the Berzerker","wielded","Wg36","DD10d8 HR+10 DR+10","","","","Mv+100","","(2Hand)","001000100000000100","Cloaked death","Demon Empire"

"01075","100","the Blade of the Crazed","wielded","Wg24","DD9d8 HR+6 DR+13","","","","","","","111000110010011101","the chaos Guardian","Demon Empire"

"01076","100","the Emperor's new clothes","about body","Wg80","AC-20","","","MR+18","","","Dex+2 AE","111000110011011101","Emperor Nazaki","Japan"

"01077","100","the golden unicorn's horn","wielded","Wg15","DD14d3 HR+12 DR+12","","","","","","(BStab) AE","111001110111111111","the unicorn","Tynstri"

"01078","100","the hand of God","held","Wg17","DD6d10 HR+6 DR+10","","","","Mn+200","","(bless) OG","011111111101110111","God","Heaven"

"01079","100","the Necklace of the Dead","around neck","Wg12","AC-14","","","","Hp+50 Mn+100","","Cha-2 OE","010111001101100011","the Lord of the dead","Demon Empire"

"01080","100","the Orb of Repulsion","as shield","Wg30","AC-13","","","","","","SPh+5 SMa+5 Cha-1","000001000000100010","the Mistress of disgust","Demon Empire"

"01081","100","the Soul of a Believer","as light","Wg1","DR+1","","","MR+10","Mn+75","","OE","000101000100100010","the Mistress of the dead","Demon Empire"

"01082","100","Torn off Face of a Man","on head","Wg10","AC-25","","","","Hp+100 Mn+100","","AG","111011111011110011","Mchoro Mhaeren","Demon Empire"

"01083","100","Vial of Glowing Magma","as light","Wg12","DR+4","","","","","","SPh-10 SMe+30 (NoInf)","000111100101010111","the cremator","Demon Empire"

"01084","102","staff of the high seer","wielded","Wg4","DD7d8 HR+9 DR+9","","","","Mn+100","","(evil) AG","000111001101100010","Grummash, the eyes of Orcus","Small Temple"

"01085","102","the Bonker's armwraps of war","on arms","Wg68","AC-15 HR+2 DR+2","","","","","","Str+3 Con+1 OG","010111111010100101","the Bonker","Dwarf 'n' Glob Iron Mill"

"01086","105","a Broken Crown","on head","Wg15","AC-30 HR+2 DR+2","","","","","","OG","000000000001000000","the avenger","Demon Empire"

"01087","105","a Carving of Utter Evil","around wrist","Wg10","AC-15 HR+2 DR+2","","","","","","OE","100000000010000000","Dark reaper","Demon Empire"

"01088","105","a circlet of power","on head","Wg2","AC-25 HR+2 DR-2","","","","","","","111011111011110011","Kendasis","Small Temple"

"01089","105","a gentle death","held","Wg10","","","","","","","10xSleep","000001000000100010","the gentle dragon","Tynstri"

"01090","105","a Jug of Blood","held","Wg20","DD9d6 HR+5 DR+7","","","","Mn+200","","OE","000000000000100000","the Bloodthirster","Demon Empire"

"01091","105","a Red Velvet Cloak","about body","Wg30","AC-15","","","MR+15","Mn+50","","OE","001101100111001111","the Bloodthirster","Demon Empire"

"01092","105","a Ribcage Armor","on body","Wg100","AC-30","","","","Mn+225","","Cha-2 OE","000001000100100010","the Mistress of disgust","Demon Empire"

"01093","105","a Runic Ring of Sorrow","on finger","Wg6","AC-20 HR+3 DR+3","","","","","","OE","100000000010000000","Dark reaper","Demon Empire"

"01094","105","a Stone Axe","wielded","Wg30","DD7d9 HR+5 DR+16","","","","","","Str+3","000010000000010100","the Dethguard champion","Demon Empire"

"01095","105","a Tubular Bell Banger","wielded","Wg23","DD8d7 HR+12 DR+10","","","MR+8","Mv+30","","(bless) (flaming) OG","010000000000000000","the Master Smithy","Dwarf 'n' Glob Iron Mill"

"01096","105","an Aura of Souls","about body","Wg2","AC-7","","","","Hp+25 Mn+100","","OG","111111111111111111","the avenger","Demon Empire"

"01097","105","an axe called 'Deliverer of Insight'","wielded","Wg29","DD8d8 HR+12 DR+7","","","","Mv+50","","(evil) OE","010000110001010000","the Master Smithy","Dwarf 'n' Glob Iron Mill"

"01098","105","Belt of Skulls","about waist","Wg24","AC-15 HR+1 DR+1","","","","Mn+25","","OE","111001110110111111","the Emperor","Demon Empire"

"01099","105","Claymore","wielded","Wg30","DD8d9 HR+15 DR+20","","","","","","(bless) (2Hand) OG","000000000001000000","the avenger","Demon Empire"

"01100","105","Dark Shroud of Swirling Blackness","about body","Wg40","AC-10","","","MR+20","","","","111111111111111111","Cloaked death","Demon Empire"

"01101","105","Henrietta's favorite dress","on body","Wg5","AC-45","","","","Hp+75 Mn+150","","AE","010111001101110011","Henrietta Hennapy","Tynstri"

"01102","105","Lashes of Darkness","wielded","Wg18","DD2d40 HR+10 DR+10","","","","","","","111111111111111111","Cloaked death","Demon Empire"

"01103","105","long spiderweb sleeves","on arms","Wg1","AC-12","","","","Mn+50","","","000001000000100010","the warrior wizard","Elysium Faire"

"01104","105","Shield of Everglowing Purity","as shield","Wg18","AC-15 HR+2 DR+2","","","","","","OG","000000000001000000","the avenger","Demon Empire"

"01105","105","the Badge of the Champion","around neck","Wg15","AC-20 HR+3 DR+3","","","","","","Str+3 OE","001000100001010100","the Dethguard champion","Demon Empire"

"01106","105","the black robes of archmagi","about body","Wg1","AC-15","","","MR+15","Hp+30","","Sph+15 OE","000001000100000010","Kendasis","Small Temple"

"01107","105","the Bowl of Souls","held","Wg10","","","","","","","5xPhantasmal Killer (NoRent)","000001000100100010","the Empress","Demon Empire"

"01108","105","the Elfking's superhero cape","about body","Wg1","AC-25","","","","","","","000000100001000000","the Mighty Elfking","Elysium Faire"

"01109","105","the Elfking's white gold crown","on head","Wg23","AC-26","","","","Hp+80 Mn+80","","Int+1 Wis+1 AE","000000100001000000","the Mighty Elfking","Elysium Faire"

"01110","105","the Emperor's Sceptre","held","Wg28","DD15d5 HR+12 DR+8","","","","","","+Light OE","111110111011011101","the Emperor","Demon Empire"

"01111","105","the Mighty Hammer of Justice","wielded","Wg21","DD8d8 HR+5 DR+10","","","","","","Age+50","000000100001000000","the Mighty Elfking","Elysium Faire"

"01112","105","the rod of Orcus","wielded","Wg10","DD8d8 HR+13 DR+7","","","","","","AG","111111111111111111","the spirit of Prince Orcus","Small Temple"

"01113","105","the Soulsmasher","wielded","Wg35","DD10d9 HR+10 DR+10","","","MR+5","","","(2Hand) AG","001000000000000000","the demon knight","Demon Empire"

"01114","105","Three Headed Nightbringer","wielded","Wg20","DD20d2 HR+10 DR+10","","","","","","(BStab)","111111111111111111","Cloaked Death","Demon Empire"

"01115","105","Unholy Blade of the Dark","wielded","Wg8","DD8d6 HR+12 DR+12","","","","","","(BStab) OE","100000000010000000","Dark reaper","Demon Empire"

"01116","105","Witchblade","wielded","Wg16","DD8d6 HR+12 DR+6","","","","","","(flaming) AG","110001010110101011","the Empress","Demon Empire"

"01117","109","Maxwell's Silver Hammer","wielded","Wg16","DD10d7 HR+6 DR+15","","","MR+10","","","OG","001100001001000000","Governor Maxwell","Geldenrock"
